40000000	.0216950000	3.9810094491
84500000	.0419718000	4.4637923558
129000000	.0618744000	4.5325659723
173500000	.0813798000	4.6236830269
218000000	.1043324000	4.5114978664
262500000	.1234986000	4.6297480295
307000000	.1458728000	4.6202047263
351500000	.1654796000	4.6167503426
396000000	.1862378000	4.6417032417
440500000	.2065880000	4.6275543594
485000000	.2268168000	4.6971106196
529500000	.2490264000	4.6914327155
574000000	.2674092000	4.7061267899
618500000	.2889982000	4.6505853669
663000000	.3117464000	4.6344047597
707500000	.3290776000	4.6645174268
752000000	.3510738000	4.6637994632
796500000	.3711188000	4.6796810078
841000000	.3896494000	4.7258037610
885500000	.4120142000	4.6987904785
930000000	.4332262000	4.6519107108
