40000000	.0434792000	1.9864210933
84500000	.0930624000	2.0132018946
129000000	.1394326000	2.0113646306
173500000	.1876430000	2.0052674493
218000000	.2365238000	1.9900551234
262500000	.2879744000	1.9854799593
307000000	.3395032000	1.9851424080
351500000	.3794332000	2.0134716730
396000000	.4318838000	2.0016045982
440500000	.4764476000	2.0065106844
485000000	.5251172000	2.0288491788
529500000	.5744900000	2.0336134658
574000000	.6405286000	1.9647235111
618500000	.6783292000	1.9813547758
663000000	.7285132000	1.9831610463
707500000	.7755360000	1.9792610530
752000000	.8204098000	1.9957560233
796500000	.8684100000	1.9998820833
841000000	.9166240000	2.0089007051
885500000	.9719992000	1.9917386763
930000000	1.0161406000	1.9833176629
