40000000	.0267778000	3.2253583192
84500000	.0558110000	3.3569260540
129000000	.0838828000	3.3433528685
173500000	.1144440000	3.2878473314
218000000	.1442368000	3.2633516550
262500000	.1709886000	3.3438919319
307000000	.2018978000	3.3381354328
351500000	.2298262000	3.3241553835
396000000	.2559944000	3.3768730878
440500000	.2834868000	3.3722811785
485000000	.3126466000	3.4076289331
529500000	.3411596000	3.4244693685
574000000	.3713850000	3.3885633507
618500000	.3974648000	3.3814586851
663000000	.4284660000	3.3719338290
707500000	.4492358000	3.4168875232
752000000	.4744620000	3.4509355859
796500000	.5035504000	3.4489449318
841000000	.5247988000	3.5087858432
885500000	.5613570000	3.4487294181
930000000	.5862834000	3.4374665903
