40000000	.0199470000	4.3298741665
84500000	.0359974000	5.2046370015
129000000	.0577910000	4.8528282950
173500000	.0765922000	4.9126986821
218000000	.0904658000	5.2030203679
262500000	.1119436000	5.1076381320
307000000	.1303046000	5.1722057394
351500000	.1515360000	5.0415610811
396000000	.1769316000	4.8858462818
440500000	.1886152000	5.0685056135
485000000	.2039004000	5.2250196664
529500000	.2273090000	5.1396583505
574000000	.2418222000	5.2040780375
618500000	.2816574000	4.7717929654
663000000	.2962024000	4.8776073387
707500000	.3191720000	4.8092821425
752000000	.3266766000	5.0121061624
796500000	.3589442000	4.8384055237
841000000	.3639126000	5.0600243025
885500000	.3741580000	5.1742002041
930000000	.4124250000	4.8865359762
