4048    147198313   31657162   132793632   31657163
4112    151832603   32651715   136967956   32651716
4176    156653335   33690253   141323369   33690254
4240    161433015   34716010   145628655   34716011
4304    166402657   35786618   150118597   35786618
4368    171327735   36843579   154554853   36843579
4432    176446336   37946261   159179391   37946261
4496    181516785   39034415   163746590   39034415
4560    186784228   40169179   168505598   40169179
