40000000	.0448760000	1.8746100365
44000000	.0498244000	1.8561146747
48000000	.0538234000	1.8712195810
52000000	.0588076000	1.8604057978
56000000	.0620938000	1.8979382804
60000000	.0668132000	1.8871270946
64000000	.0705604000	1.9082233093
68000000	.0754450000	1.8922950493
72000000	.0818734000	1.8483341353
76000000	.0851386000	1.8759505089
80000000	.0905410000	1.8539136965
84000000	.0932100000	1.8926381289
88000000	.0979276000	1.8877926141
92000000	.1029224000	1.8761494096
96000000	.1061632000	1.8998127411
100000000	.1108006000	1.8968308835
104000000	.1157160000	1.8897542258
108000000	.1205664000	1.8813234864
112000000	.1236496000	1.9038395595
116000000	.1323250000	1.8433689778
120000000	.1359456000	1.8532265847
124000000	.1383364000	1.8810811904
128000000	.1474998000	1.8242709481
132000000	.1456790000	1.9030567205
136000000	.1508890000	1.8938981635
140000000	.1560382000	1.8834157276
144000000	.1610702000	1.8784269219
148000000	.1660570000	1.8726907025
152000000	.1697142000	1.8817600412
156000000	.1782964000	1.8366495341
160000000	.1807134000	1.8634257337
164000000	.1819702000	1.8936957809
168000000	.1905792000	1.8526565333
172000000	.1931020000	1.8730474049
176000000	.1972806000	1.8738649416
180000000	.2078916000	1.8184053612
184000000	.2078904000	1.8589150821
188000000	.2147400000	1.8434069106
192000000	.2196996000	1.8390884644
196000000	.2222364000	1.8607491842
200000000	.2261632000	1.8690414709
204000000	.2306054000	1.8579833776
208000000	.2351710000	1.8623512252
212000000	.2388734000	1.8664037100
216000000	.2424924000	1.8726475551
220000000	.2508992000	1.8446148891
224000000	.2542126000	1.8504409301
228000000	.2568272000	1.8640953917
232000000	.2609276000	1.8683864796
236000000	.2687438000	1.8452838725
240000000	.2754202000	1.8283481022
244000000	.2773670000	1.8488334949
248000000	.2820172000	1.8477291455
252000000	.2855642000	1.8565149272
256000000	.2925216000	1.8405902333
260000000	.2969166000	1.8448823676
264000000	.3080796000	1.8000588159
268000000	.3067506000	1.8362676389
272000000	.3105998000	1.8409058859
276000000	.3160276000	1.8343828197
280000000	.3193812000	1.8400031060
284000000	.3232390000	1.8447804875
288000000	.3291198000	1.8409740161
292000000	.3248718000	1.8887579654
296000000	.3361230000	1.8515204255
300000000	.3398634000	1.8534628912
304000000	.3407624000	1.8735165616
308000000	.3503980000	1.8453735466
312000000	.3527354000	1.8731048825
316000000	.3591846000	1.8505960444
320000000	.3629852000	1.8550805928
324000000	.3704144000	1.8373518956
328000000	.3682622000	1.8717381257
332000000	.3770148000	1.8526126825
336000000	.3807550000	1.8576575488
340000000	.3846620000	1.8571571925
344000000	.3920346000	1.8435490132
348000000	.3919880000	1.8647228996
352000000	.3943836000	1.8778159132
356000000	.4049222000	1.8475613340
360000000	.4155390000	1.8204515099
364000000	.4025322000	1.8989834850
368000000	.4136560000	1.8681517976
372000000	.4196378000	1.8617369550
376000000	.4242970000	1.8614018010
380000000	.4287552000	1.8623079090
384000000	.4343736000	1.8597474616
388000000	.4408030000	1.8481326125
392000000	.4432008000	1.8580101840
396000000	.4508012000	1.8452941119
400000000	.4572244000	1.8374194378
404000000	.4693218000	1.8088684565
408000000	.4730636000	1.8202820931
412000000	.4663218000	1.8596745852
416000000	.4684640000	1.8658232009
420000000	.4830654000	1.8274084627
424000000	.4720684000	1.8861927635
428000000	.4878322000	1.8429107385
432000000	.4875010000	1.8613208998
436000000	.4873492000	1.8781333795
440000000	.4983424000	1.8529380602
444000000	.5030490000	1.8522764184
448000000	.5154038000	1.8298565125
452000000	.5097052000	1.8656690180
456000000	.5230368000	1.8311124570
460000000	.5199304000	1.8572601255
464000000	.5214988000	1.8683130239
468000000	.5276454000	1.8621866124
472000000	.5318752000	1.8652104854
476000000	.5365758000	1.8628939284
480000000	.5363766000	1.8778108515
484000000	.5463738000	1.8613011824
488000000	.5507544000	1.8607586248
492000000	.5615254000	1.8401091028
496000000	.5611924000	1.8558273419
500000000	.5665586000	1.8586854034
504000000	.5665316000	1.8685273689
508000000	.5747554000	1.8574541448
512000000	.5876716000	1.8296888942
516000000	.5799030000	1.8695981914
520000000	.5861538000	1.8632191755
524000000	.5836492000	1.8864067662
528000000	.6006564000	1.8589836052
532000000	.6000452000	1.8627190085
536000000	.6014174000	1.8721330643
540000000	.6187850000	1.8304150876
544000000	.6099762000	1.8732006265
548000000	.6150790000	1.8712766977
552000000	.6151002000	1.8864851612
556000000	.6224118000	1.8755926542
560000000	.6301368000	1.8659221299
564000000	.6328240000	1.8717950014
568000000	.6384626000	1.8661468972
572000000	.6685160000	1.7973960234
576000000	.6496946000	1.8629125130
580000000	.6673576000	1.8247823955
584000000	.6595756000	1.8605736779
588000000	.6751950000	1.8277271010
592000000	.6719294000	1.8516805485
596000000	.6772148000	1.8460024795
600000000	.6725418000	1.8758694255
604000000	.6803204000	1.8640581702
608000000	.6887220000	1.8554121982
612000000	.6973950000	1.8433215035
616000000	.6976054000	1.8561645308
620000000	.7080004000	1.8391619552
624000000	.7014604000	1.8666530569
628000000	.7122818000	1.8523157548
632000000	.7084240000	1.8736691585
636000000	.7174728000	1.8611189162
640000000	.7175644000	1.8738304185
644000000	.7383126000	1.8302908551
648000000	.7250994000	1.8769903822
652000000	.7393432000	1.8509312048
656000000	.7387844000	1.8653331066
660000000	.7413584000	1.8692818480
664000000	.7471170000	1.8651276841
668000000	.7511794000	1.8672958816
672000000	.7707570000	1.8306221026
676000000	.7832646000	1.8115076310
680000000	.7844826000	1.8238716830
684000000	.7990434000	1.7978122339
