40000000	.0218478000	3.8505021100
44000000	.0239134000	3.8672794332
48000000	.0260692000	3.8633866785
52000000	.0282694000	3.8701210496
56000000	.0303886000	3.8781056053
60000000	.0325922000	3.8685636440
64000000	.0347568000	3.8739181973
68000000	.0369214000	3.8667060295
72000000	.0390878000	3.8715251306
76000000	.0420584000	3.7974768417
80000000	.0433868000	3.8688080245
84000000	.0455358000	3.8741561584
88000000	.0477378000	3.8725496357
92000000	.0498922000	3.8703003675
96000000	.0520346000	3.8760786092
100000000	.0552974000	3.8007211912
104000000	.0563662000	3.8795377371
108000000	.0585240000	3.8757501196
112000000	.0607300000	3.8763214226
116000000	.0628304000	3.8822576332
120000000	.0650042000	3.8757187997
124000000	.0671742000	3.8738384677
128000000	.0693194000	3.8817358488
132000000	.0714704000	3.8790240435
136000000	.0736442000	3.8803924816
140000000	.0758048000	3.8768626788
144000000	.0779768000	3.8801104944
148000000	.0801564000	3.8795829154
152000000	.0823092000	3.8800207024
156000000	.0844516000	3.8775819522
160000000	.0866020000	3.8884321378
164000000	.0887648000	3.8821266988
168000000	.0909228000	3.8832702028
172000000	.0931196000	3.8841361002
176000000	.0953534000	3.8769168168
180000000	.0974124000	3.8807297633
184000000	.0996080000	3.8797144807
188000000	.1017772000	3.8894094158
192000000	.1039220000	3.8879832951
196000000	.1060602000	3.8989762417
200000000	.1082212000	3.9059666682
204000000	.1103880000	3.8814092111
208000000	.1126000000	3.8896181172
212000000	.1147014000	3.8869115808
216000000	.1168690000	3.8855710239
220000000	.1190198000	3.8885328323
224000000	.1211842000	3.8817387085
228000000	.1233352000	3.8817012499
232000000	.1255180000	3.8840134482
236000000	.1276490000	3.8849391691
240000000	.1298308000	3.8786174004
244000000	.1319240000	3.8871274370
248000000	.1341454000	3.8845267895
252000000	.1362772000	3.8902633749
256000000	.1384980000	3.8875102889
260000000	.1405292000	3.8979528809
264000000	.1427706000	3.8842828985
268000000	.1449232000	3.8867220707
272000000	.1470522000	3.8883131296
276000000	.1492914000	3.8831144995
280000000	.1514920000	3.8791645763
284000000	.1530778000	3.8954374834
288000000	.1553190000	3.9010101790
292000000	.1579134000	3.8857006435
296000000	.1600542000	3.8882990886
300000000	.1613598000	3.9038484182
304000000	.1627678000	3.9222991279
308000000	.1663120000	3.8879647890
312000000	.1686338000	3.9180188076
316000000	.1703956000	3.9009551889
320000000	.1722738000	3.9087011489
324000000	.1730100000	3.9337703022
328000000	.1767408000	3.9000072422
332000000	.1785414000	3.9120472898
336000000	.1813018000	3.9012982772
340000000	.1826132000	3.9119724094
344000000	.1853232000	3.8998625104
348000000	.1851746000	3.9473502305
352000000	.1883272000	3.9324101882
356000000	.1916676000	3.9032084713
360000000	.1933576000	3.9122775624
364000000	.1967210000	3.8857163190
368000000	.1984118000	3.8947895236
372000000	.1994490000	3.9170675210
376000000	.2021274000	3.9073732705
380000000	.2008246000	3.9759780425
384000000	.2055536000	3.9299978205
388000000	.2033392000	4.0064207983
392000000	.2095846000	3.9290653988
396000000	.2102848000	3.9558769820
400000000	.2102452000	3.9958724384
404000000	.2170720000	3.9108747328
408000000	.2142512000	4.0191569522
412000000	.2199618000	3.9425336581
416000000	.2208592000	3.9575937973
