4048    137364171   27791361   121983077   27791362
4112    141785677   28667900   125913785   28667901
4176    146345252   29590422   129977649   29590423
4240    150759780   30496785   133886142   30496786
4304    155290703   31416784   137902844   31416784
4368    159989681   32348328   142080233   32348328
4432    164830902   33327822   146395122   33327822
4496    169513946   34289308   150541348   34289308
4560    174316422   35264433   154798800   35264433
