4048    66934943   4550960   51053514   4550961
4112    69150547   4691099   52762624   4691100
4176    71415676   4866664   54516928   4866665
4240    73553344   5012760   56132199   5012761
4304    75722707   5161066   57771088   5161066
4368    77923309   5311320   59433452   5311320
4432    80331191   5462578   61295117   5462578
4496    82597344   5617308   63007143   5617308
4560    84949056   5773860   64796575   5773860
